"org_id","org_name","service_type","org_email","org_descr_en","state_code","org_url","org_phone_no","org_address","operation_hour","org_en","tag"
"892","Klinik Kesihatan Tenghilan, Tuaran","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","12","No URL","+608-898 1249","Jalan Kampung Tenghilan Tuaran, 89208 Tuaran, Tuaran",,"Tenghilan, Tuaran Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"893","Klinik Kesihatan Asajaya","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-282 7080","Kampung Asajaya, 94600 Asajaya, Asajaya","Monday-Friday 08:00-17:00","Asajaya Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"894","Klinik Kesihatan Jemukan","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-282 7604","Kampung Jemukan, 94600 Asajaya, Asajaya","No information available, contact for more detail","Jemukan Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"895","Klinik Kesihatan Sadong Jaya","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-282 1248","Kampung Sadong Jaya, 94600 Asajaya, Asajaya","Monday-Friday 08:00-17:00","Sadong Jaya Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"896","Klinik Kesihatan Semera","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-282 6372","Kampunga Samera, 94600 Asajaya, Asajaya",,"Semera Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"897","Klinik Kesihatan Krokong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-276 3116","Jalan Bau Serikin, Kampung Krokong (D/A Pejabat Kesihatan Bahagian Kuching, Jln Tun Ahmad Zaidi Adruce), 94000 Bau, Bau",,"Krokong Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"898","Klinik Kesihatan Serasot","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-237 1036","Kampung Serasot (D/A Peg. Kesihatan Bahagian Kuching Jalan Tun Ahmad Zaidi Adruce), 93250 Bau, Bau",,"Serasot Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"899","Klinik Kesihatan Singai","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+6018-211 0499","Jalan Kawah, Kampung Singai (D/A Peg. Kesihatan Bahagian Kuching, Jalan Tun Ahmad Zaidi Adruce), 93250 Bau, Bau","No information available, contact for more details","Singai Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"900","Klinik Kesihatan Belaga","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-646 1323","Pekan Kecil Belaga, 96800 Belaga, Belaga","Monday-Friday 08:00-17:00","Belaga Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"901","Klinik Kesihatan Lusong Laku","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-646 4147","Kampung Lusong Laku, 96800 Belaga, Belaga","No information available, contact for more details","Lusong Laku Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"902","Klinik Kesihatan Punan Bah","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-446 1323","Kampung Punan Bah, 96800 Belaga, Belaga",,"Punan Bah Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"903","Klinik Kesihatan Sungai Asap","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+6013-865 7739","Pekan Sungai Asap, 96800 Belaga, Belaga","Monday-Friday 08:00-17:00","Sungai Asap Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"904","Klinik Kesihatan Sungai Koyan","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+609-340 1533","Kampung Sungai Koyan, 96800 Belaga, Belaga",,"Sungai Koyan Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"905","Klinik Kesihatan Uma Sambop","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-648 5165","Kampung Uma Sambop, 96800 Belaga, Belaga",,"Uma Sambop Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"906","Klinik Kesihatan Mid Layar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-347 2704","Betong, 95700 Betong, Betong",,"Mid Layar Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"907","Klinik Kesihatan Nanga Lawih (Mujau)","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","13","No URL","+608-377 5503","Nanga Lawih (D/A Pegawai Kesihatan Bahagian Betong), 95700 Betong, Betong",,"Nanga Lawih (Mujau) Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
